Factura;Dia;Fecha;DiaVence;FechaVence;Cliente;Producto;Cantidad;Moneda;Total;Almacén;Vendedor;TotalUSD;Impuesto;ImpuestoUSD;Tipo de cambio;Ganacia;GananciaUSD
FA 30747;23;ene-19;23;feb-19;127;308;1;colones;9,124.50;1;-1;0;1,186.19;0;0;3,827.92;0
FA 30747;23;ene-19;23;feb-19;127;309;1;colones;12,974.50;1;-1;0;1,686.69;0;0;5,358.76;0
FA 30950;24;ene-19;24;feb-19;3282;308;1;colones;9,124.50;1;-1;0;1,186.19;0;0;3,827.92;0
FA 30950;24;ene-19;24;feb-19;3282;310;1;colones;6,331.50;1;-1;0;823.1;0;0;1,996.47;0
FA 30950;24;ene-19;24;feb-19;3282;309;1;colones;12,974.50;1;-1;0;1,686.69;0;0;5,358.75;0
FA 30973;24;ene-19;24;feb-19;271;348;1;colones;780.05;1;-1;0;101.41;0;0;-3.314.900;0
FA 31007;24;ene-19;24;mar-19;476;308;2;colones;18,249.00;1;-1;0;2,372.37;0;0;7,655.83;0
FA 31015;24;ene-19;24;ene-19;892;348;12;colones;21,443.40;1;-1;0;2,787.64;0;0;8,104.90;0
FA 31088;24;ene-19;24;feb-19;2019;334;24;colones;36,352.80;1;-1;0;0;0;0;21,064.64;0
FA 31132;24;ene-19;24;feb-19;282;382;6;colones;6,465.66;1;-1;0;0;0;0;1,605.69;0
FA 31164;24;ene-19;24;feb-19;167;309;1;colones;12,131.20;1;-1;0;1,577.06;0;0;4,515.46;0
FA 31283;25;ene-19;25;feb-19;1554;382;3;colones;3,232.83;1;-1;0;0;0;0;8.028.400;0
FA 31427;25;ene-19;25;feb-19;1458;310;2;colones;12,663.00;1;-1;0;1,646.19;0;0;3,992.93;0
FA 31502;26;ene-19;26;feb-19;1499;348;1;colones;1,881.00;1;-1;0;244.53;0;0;7.694.600;0
FA 31503;26;ene-19;3;feb-19;1602;348;1;colones;1,881.00;1;-1;0;244.53;0;0;7.694.600;0
FA 31507;26;ene-19;26;ene-19;1471;348;1;colones;1,881.00;1;-1;0;244.53;0;0;7.694.600;0
FA 31508;26;ene-19;26;feb-19;1607;348;1;colones;1,881.00;1;-1;0;244.53;0;0;7.694.600;0
FA 31512;26;ene-19;26;mar-19;1511;348;1;colones;2,069.00;1;-1;0;242.07;0;0;7.505.600;0
FA 31555;26;ene-19;26;feb-19;2138;338;25;colones;1,870.00;1;-1;0;0;0;0;7.810.000;0
FA 31589;28;ene-19;28;feb-19;1914;314;3;colones;6,291.00;1;-1;0;817.83;0;0;1,888.17;0
FA 31657;28;ene-19;28;ene-19;4201;348;1;colones;1,881.00;1;-1;0;244.53;0;0;7.694.600;0
FA 31663;28;ene-19;28;abr-19;395;382;10;colones;10,776.10;1;-1;0;0;0;0;2,676.14;0
FA 31687;28;ene-19;28;feb-19;1618;341;6;colones;1,385.67;1;-1;0;0;0;0;7.402.200;0
FA 31687;28;ene-19;28;feb-19;1618;314;3;colones;6,291.00;1;-1;0;817.83;0;0;1,888.16;0
FA 31736;28;ene-19;28;mar-19;361;309;1;colones;12,974.50;1;-1;0;1,686.69;0;0;5,358.75;0
FA 31817;28;ene-19;28;feb-19;1191;308;2;colones;18,796.00;1;-1;0;2,443.48;0;0;8,202.84;0
FA 32028;29;ene-19;29;ene-19;1242;341;6;colones;1,385.67;1;-1;0;0;0;0;7.402.200;0
FA 32033;29;ene-19;28;feb-19;2225;336;12;colones;19,245.60;1;-1;0;0;0;0;11,480.06;0
FA 32063;29;ene-19;28;feb-19;84;309;1;colones;12,974.50;1;-1;0;1,686.69;0;0;5,358.76;0
FA 32140;30;ene-19;28;feb-19;3834;341;6;colones;1,458.60;1;-1;0;0;0;0;8.131.500;0
FA 32140;30;ene-19;28;feb-19;3834;340;6;colones;1,458.60;1;-1;0;0;0;0;7.824.600;0
FA 32262;30;ene-19;28;feb-19;1330;327;15;colones;20,542.50;1;-1;0;0;0;0;8,616.24;0
FA 32318;30;ene-19;28;feb-19;4354;340;6;colones;1,458.60;1;-1;0;0;0;0;7.824.600;0
FA 32318;30;ene-19;28;feb-19;4354;345;6;colones;1,458.60;1;-1;0;0;0;0;9.031.100;0
FA 32382;30;ene-19;28;feb-19;408;382;120;colones;123,541.20;1;-1;0;0;0;0;26,341.71;0
FA 32404;31;ene-19;31;mar-19;4108;341;15;colones;2,700.00;2;-1;0;0;0;0;9.648.800;0
FA 32498;31;ene-19;28;feb-19;172;382;12;colones;12,931.32;1;-1;0;0;0;0;3,211.37;0
FA 32656;31;ene-19;28;feb-19;1918;345;6;colones;1,458.60;1;-1;0;0;0;0;9.031.100;0
FA 32656;31;ene-19;28;feb-19;1918;341;6;colones;1,458.60;1;-1;0;0;0;0;8.131.500;0
FA 32803;1;feb-19;1;mar-19;527;348;12;colones;9,360.61;1;-1;0;1,216.88;0;0;-3,977.89;0
FA 32809;1;feb-19;1;mar-19;3154;327;8;colones;10,956.00;1;-1;0;0;0;0;4,595.33;0
FA 32809;1;feb-19;1;mar-19;3154;324;8;colones;10,824.00;1;-1;0;0;0;0;4,551.18;0
FA 32809;1;feb-19;1;mar-19;3154;322;8;colones;9,856.00;1;-1;0;0;0;0;4,132.68;0
FA 32809;1;feb-19;1;mar-19;3154;320;8;colones;10,076.00;1;-1;0;0;0;0;4,835.04;0
FA 32809;1;feb-19;1;mar-19;3154;319;8;colones;10,366.40;1;-1;0;0;0;0;4,559.96;0
FA 32986;4;feb-19;4;mar-19;1351;309;1;colones;12,974.50;1;-1;0;1,686.69;0;0;5,358.75;0
FA 33010;4;feb-19;4;abr-19;3691;329;840;colones;773,640.00;2;-1;0;96,047.41;0;0;236,820.66;0
FA 33010;4;feb-19;4;abr-19;3691;326;420;colones;367,080.00;2;-1;0;45,572.98;0;0;117,937.43;0
FA 33010;4;feb-19;4;abr-19;3691;321;600;colones;434,400.00;2;-1;0;53,930.76;0;0;127,779.82;0
FA 33077;4;feb-19;4;mar-19;994;336;24;colones;36,566.64;1;-1;0;0;0;0;21,034.86;0
FA 33077;4;feb-19;4;mar-19;994;327;24;colones;31,224.60;1;-1;0;0;0;0;12,142.58;0
FA 33077;4;feb-19;4;mar-19;994;322;24;colones;28,089.60;1;-1;0;0;0;0;10,919.65;0
FA 33077;4;feb-19;4;mar-19;994;324;24;colones;30,848.40;1;-1;0;0;0;0;12,029.94;0
FA 33278;5;feb-19;5;mar-19;354;341;24;colones;5,834.40;1;-1;0;0;0;0;3,252.62;0
FA 33319;5;feb-19;5;mar-19;1554;382;12;colones;12,931.32;1;-1;0;0;0;0;3,211.33;0
FA 33460;5;feb-19;5;mar-19;629;319;25;colones;32,395.00;1;-1;0;0;0;0;14,249.88;0
FA 33460;5;feb-19;5;mar-19;629;320;8;colones;10,076.00;1;-1;0;0;0;0;4,835.05;0
FA 33460;5;feb-19;5;mar-19;629;322;25;colones;30,800.00;1;-1;0;0;0;0;12,914.64;0
FA 33460;5;feb-19;5;mar-19;629;324;25;colones;33,825.00;1;-1;0;0;0;0;14,222.44;0
FA 33460;5;feb-19;5;mar-19;629;327;25;colones;34,237.50;1;-1;0;0;0;0;14,360.40;0
FA 33664;6;feb-19;6;mar-19;3457;382;6;colones;6,465.66;1;-1;0;0;0;0;1,605.67;0
FA 33718;6;feb-19;6;mar-19;2982;348;12;colones;9,360.61;1;-1;0;1,216.88;0;0;-3,977.89;0
FA 33816;6;feb-19;6;mar-19;4371;382;48;colones;51,725.28;1;-1;0;0;0;0;12,845.34;0
FA 33816;6;feb-19;6;mar-19;4371;308;2;colones;18,249.00;1;-1;0;2,372.37;0;0;8,343.69;0
FA 33906;7;feb-19;7;mar-19;354;341;24;colones;5,834.40;1;-1;0;0;0;0;3,252.62;0
FA 34072;7;feb-19;7;mar-19;1442;341;4;colones;972.4;1;-1;0;0;0;0;5.421.000;0
FA 34072;7;feb-19;7;mar-19;1442;344;6;colones;1,346.40;1;-1;0;0;0;0;7.504.000;0
FA 34337;8;feb-19;8;mar-19;499;345;10;colones;2,431.00;1;-1;0;0;0;0;1,505.18;0
FA 34337;8;feb-19;8;mar-19;499;344;10;colones;2,244.00;1;-1;0;0;0;0;1,250.66;0
FA 34610;11;feb-19;11;mar-19;50;341;12;colones;2,917.20;1;-1;0;0;0;0;1,626.31;0
FA 34622;11;feb-19;11;abr-19;4108;341;30;colones;5,400.00;2;-1;0;0;0;0;1,929.77;0
FA 34627;11;feb-19;11;abr-19;3691;321;120;colones;86,880.00;2;-1;0;10,786.15;0;0;25,555.96;0
FA 34627;11;feb-19;11;abr-19;3691;326;60;colones;52,440.00;2;-1;0;6,510.43;0;0;16,848.20;0
FA 34627;11;feb-19;11;abr-19;3691;329;120;colones;110,520.00;2;-1;0;13,721.06;0;0;33,831.52;0
FA 34768;12;feb-19;12;mar-19;760;313;2;colones;24,408.00;1;-1;0;3,173.04;0;0;6,124.76;0
FA 34826;12;feb-19;12;mar-19;1275;344;50;colones;10,098.00;1;-1;0;0;0;0;5,131.31;0
FA 34836;12;feb-19;12;mar-19;127;309;1;colones;12,974.50;1;-1;0;1,686.68;0;0;5,836.93;0
FA 34836;12;feb-19;12;mar-19;127;308;1;colones;9,124.50;1;-1;0;1,186.18;0;0;4,171.84;0
FA 34842;12;feb-19;12;abr-19;369;336;5;colones;8,019.00;1;-1;0;0;0;0;4,783.21;0
FA 34842;12;feb-19;12;abr-19;369;341;8;colones;1,944.80;1;-1;0;0;0;0;1,084.20;0
FA 34877;12;feb-19;12;mar-19;957;308;2;colones;18,249.00;1;-1;0;2,372.37;0;0;8,343.69;0
FA 34877;12;feb-19;12;mar-19;957;309;2;colones;25,949.00;1;-1;0;3,373.37;0;0;11,673.85;0
FA 34877;12;feb-19;12;mar-19;957;382;10;colones;10,776.10;1;-1;0;0;0;0;2,676.11;0
FA 35053;12;feb-19;12;mar-19;3834;348;6;colones;4,680.36;1;-1;0;608.45;0;0;-1,988.89;0
FA 35134;13;feb-19;13;mar-19;3133;308;2;colones;18,249.00;1;-1;0;2,372.37;0;0;8,343.69;0
FA 35134;13;feb-19;13;mar-19;3133;310;2;colones;12,663.00;1;-1;0;1,646.19;0;0;3,992.93;0
FA 35134;13;feb-19;13;mar-19;3133;309;2;colones;25,949.00;1;-1;0;3,373.37;0;0;11,673.85;0
FA 35145;13;feb-19;13;mar-19;950;338;50;colones;3,740.00;1;-1;0;0;0;0;1,562.01;0
FA 35202;13;feb-19;13;mar-19;729;348;20;colones;15,601.20;1;-1;0;2,028.16;0;0;-6,629.64;0
FA 35208;13;feb-19;13;mar-19;1330;322;12;colones;14,784.00;1;-1;0;0;0;0;6,199.03;0
FA 35250;13;feb-19;13;mar-19;950;316;2;colones;4,679.40;1;-1;0;0;0;0;1,720.46;0
FA 35400;13;feb-19;13;mar-19;408;382;20;colones;20,590.20;1;-1;0;0;0;0;4,390.21;0
FA 35556;14;feb-19;14;mar-19;3757;309;2;colones;25,949.00;1;-1;0;3,373.37;0;0;11,673.85;0
FA 35791;15;feb-19;15;mar-19;593;309;3;colones;34,732.50;1;-1;0;4,515.23;0;0;13,319.78;0
FA 35891;15;feb-19;15;mar-19;3815;382;24;colones;25,862.64;1;-1;0;0;0;0;6,422.65;0
FA 35994;16;feb-19;16;mar-19;1237;322;10;colones;11,088.00;1;-1;0;0;0;0;3,933.86;0
FA 36077;18;feb-19;18;abr-19;4108;341;15;colones;2,700.00;2;-1;0;0;0;0;9.648.900;0
FA 36082;18;feb-19;18;abr-19;3691;329;240;colones;221,040.00;2;-1;0;0;0;0;67,663.05;0
FA 36082;18;feb-19;18;abr-19;3691;326;300;colones;262,200.00;2;-1;0;0;0;0;84,241.02;0
FA 36082;18;feb-19;18;abr-19;3691;321;240;colones;173,760.00;2;-1;0;0;0;0;51,111.93;0
FA 36084;18;feb-19;18;abr-19;3691;326;120;colones;104,880.00;2;-1;0;0;0;0;33,696.41;0
FA 36090;18;feb-19;18;mar-19;4454;338;3;colones;224.4;1;-1;0;0;0;0;937.2;0
FA 36188;18;feb-19;18;mar-19;3457;341;4;colones;923.78;1;-1;0;0;0;0;4.934.800;0
FA 36193;18;feb-19;18;mar-19;2256;345;36;colones;8,314.02;1;-1;0;0;0;0;4,981.06;0
FA 36346;19;feb-19;19;mar-19;295;340;12;colones;2,917.20;1;-1;0;0;0;0;1,564.91;0
FA 36408;19;feb-19;19;mar-19;1330;341;12;colones;2,917.20;1;-1;0;0;0;0;1,626.31;0
FA 36537;19;feb-19;19;abr-19;1300;348;20;colones;15,601.01;1;-1;0;2,028.13;0;0;-6,629.83;0
FA 36614;20;feb-19;20;abr-19;369;322;6;colones;7,392.00;1;-1;0;0;0;0;3,099.51;0
FA 36614;20;feb-19;20;abr-19;369;324;4;colones;5,412.00;1;-1;0;0;0;0;2,275.59;0
FA 36697;20;feb-19;20;mar-19;2043;336;12;colones;10,560.00;1;-1;0;0;0;0;2,540.60;0
FA 36700;20;feb-19;20;mar-19;1453;356;3;colones;30,424.17;1;-1;0;0;0;0;10,924.17;0
FA 36742;20;feb-19;20;mar-19;2138;341;1;colones;243.1;1;-1;0;0;0;0;1.355.300;0
FA 36742;20;feb-19;20;mar-19;2138;340;1;colones;243.1;1;-1;0;0;0;0;1.304.100;0
FA 36748;20;feb-19;20;mar-19;410;382;12;colones;12,931.32;1;-1;0;0;0;0;3,211.33;0
FA 36837;20;feb-19;20;mar-19;282;382;12;colones;12,931.32;1;-1;0;0;0;0;3,211.33;0
FA 36880;20;feb-19;20;mar-19;4366;356;2;colones;20,282.78;1;-1;0;0;0;0;7,282.78;0
FA 36894;20;feb-19;20;mar-19;171;348;10;colones;7,800.51;1;-1;0;1,014.07;0;0;-3,314.91;0
FA 36908;20;feb-19;20;mar-19;218;382;20;colones;21,552.20;1;-1;0;0;0;0;5,352.21;0
FA 36922;20;feb-19;20;abr-19;566;348;20;colones;37,700.00;1;-1;0;4,901.00;0;0;15,469.16;0
FA 36962;21;feb-19;21;abr-19;4108;341;15;colones;2,700.00;2;-1;0;0;0;0;9.648.800;0
FA 36980;21;feb-19;21;mar-19;3719;308;4;colones;36,498.00;1;-1;0;4,744.74;0;0;16,687.38;0
FA 36980;21;feb-19;21;mar-19;3719;309;2;colones;25,949.00;1;-1;0;3,373.37;0;0;11,673.85;0
FA 36980;21;feb-19;21;mar-19;3719;382;10;colones;10,776.10;1;-1;0;0;0;0;2,660.30;0
FA 37455;22;feb-19;22;mar-19;584;327;8;colones;10,956.00;1;-1;0;0;0;0;4,595.33;0
FA 37527;23;feb-19;23;mar-19;3638;301;2;colones;459;1;-1;0;59.67;0;0;1.412.300;0
FA 37618;25;feb-19;25;abr-19;4108;341;15;colones;2,700.00;2;-1;0;0;0;0;9.648.900;0
FA 37621;25;feb-19;25;abr-19;3691;329;120;colones;110,520.00;2;-1;0;13,721.06;0;0;33,831.52;0
FA 37622;25;feb-19;25;abr-19;3691;321;120;colones;86,880.00;2;-1;0;10,786.15;0;0;25,555.96;0
FA 37755;25;feb-19;25;mar-19;642;341;18;colones;4,375.80;1;-1;0;0;0;0;2,439.46;0
FA 37755;25;feb-19;25;mar-19;642;340;10;colones;2,431.00;1;-1;0;0;0;0;1,304.09;0
FA 37795;25;feb-19;25;mar-19;2225;336;24;colones;38,491.20;1;-1;0;0;0;0;22,452.40;0
FA 37814;25;feb-19;25;mar-19;2045;341;12;colones;2,917.20;1;-1;0;0;0;0;1,626.31;0
FA 37870;26;feb-19;26;mar-19;1296;341;2;colones;486.2;1;-1;0;0;0;0;2.710.500;0
FA 37870;26;feb-19;26;mar-19;1296;340;2;colones;486.2;1;-1;0;0;0;0;2.608.200;0
FA 38051;26;feb-19;26;mar-19;3605;310;1;colones;6,683.25;1;-1;0;868.82;0;0;2,348.21;0
FA 38476;28;feb-19;28;abr-19;4108;341;15;colones;2,700.00;2;-1;0;0;0;0;9.648.800;0
FA 38538;28;feb-19;28;mar-19;3088;314;2;colones;4,194.00;1;-1;0;545.22;0;0;1,258.78;0
FA 38538;28;feb-19;28;mar-19;3088;340;12;colones;2,917.20;1;-1;0;0;0;0;1,564.91;0
FA 38547;28;feb-19;28;mar-19;4423;340;3;colones;729.3;1;-1;0;0;0;0;3.912.300;0
FA 38570;28;feb-19;28;mar-19;1442;310;2;colones;12,663.00;1;-1;0;1,646.19;0;0;3,992.93;0
FA 38664;28;feb-19;28;mar-19;282;382;12;colones;12,931.32;1;-1;0;0;0;0;3,192.36;0
FA 38778;1;mar-19;1;abr-19;856;324;12;colones;16,236.00;1;-1;0;0;0;0;6,826.77;0
FA 39017;3;mar-19;3;abr-19;3457;341;1;colones;230.95;1;-1;0;0;0;0;1.233.800;0
FA 39073;4;mar-19;4;abr-19;1437;340;6;colones;1,385.67;1;-1;0;0;0;0;7.095.200;0
FA 39073;4;mar-19;4;abr-19;1437;341;6;colones;1,385.67;1;-1;0;0;0;0;7.402.200;0
FA 39092;4;mar-19;4;may-19;4108;341;15;colones;2,700.00;2;-1;0;0;0;0;9.648.900;0
FA 39095;4;mar-19;4;may-19;3691;329;180;colones;165,780.00;2;-1;0;20,581.59;0;0;50,747.29;0
FA 39096;4;mar-19;4;may-19;3691;329;60;colones;55,260.00;2;-1;0;6,860.53;0;0;16,915.76;0
FA 39096;4;mar-19;4;may-19;3691;326;60;colones;52,440.00;2;-1;0;6,510.43;0;0;16,848.20;0
FA 39106;4;mar-19;4;abr-19;1227;382;6;colones;6,446.70;1;-1;0;0;0;0;1,577.22;0
FA 39328;5;mar-19;5;may-19;4108;329;900;colones;828,900.00;2;-1;0;102,907.94;0;0;245,997.66;0
FA 39328;5;mar-19;5;may-19;4108;321;900;colones;651,600.00;2;-1;0;80,896.14;0;0;182,996.38;0
FA 39394;5;mar-19;5;abr-19;1341;316;2;colones;4,679.40;1;-1;0;0;0;0;1,720.46;0
FA 39430;5;mar-19;5;abr-19;407;356;3;colones;24,420.00;1;-1;0;0;0;0;4,920.00;0
FA 39876;6;mar-19;6;abr-19;1237;325;2;colones;3,164.04;1;-1;0;0;0;0;1,660.48;0
FA 39876;6;mar-19;6;abr-19;1237;326;4;colones;3,940.20;1;-1;0;512.23;0;0;1,356.17;0
FA 39895;6;mar-19;6;abr-19;408;382;80;colones;82,360.80;1;-1;0;0;0;0;17,434.38;0
FA 39973;6;mar-19;6;abr-19;929;329;15;colones;16,912.50;1;-1;0;2,198.62;0;0;6,356.02;0
FA 40066;7;mar-19;7;abr-19;3157;319;3;colones;3,887.40;1;-1;0;0;0;0;1,676.89;0
FA 40066;7;mar-19;7;abr-19;3157;336;4;colones;6,415.20;1;-1;0;0;0;0;3,742.07;0
FA 40066;7;mar-19;7;abr-19;3157;329;6;colones;6,765.00;1;-1;0;879.45;0;0;2,542.41;0
FA 40237;7;mar-19;7;abr-19;1591;382;6;colones;6,465.66;1;-1;0;0;0;0;1,596.27;0
FA 40304;8;mar-19;8;abr-19;3457;382;6;colones;6,465.66;1;-1;0;0;0;0;1,596.27;0
FA 40334;8;mar-19;8;mar-19;1337;348;6;colones;6,669.24;1;-1;0;867;0;0;-0.01;0
FA 40334;8;mar-19;8;mar-19;1337;319;1;colones;632.5;1;-1;0;0;0;0;-1.043.400;0
FA 40430;8;mar-19;8;abr-19;418;308;1;colones;9,124.50;1;-1;0;1,186.19;0;0;4,171.84;0
FA 40556;9;mar-19;9;abr-19;3588;309;1;colones;12,974.50;1;-1;0;1,686.69;0;0;5,836.93;0
FA 40556;9;mar-19;9;abr-19;3588;310;1;colones;6,331.50;1;-1;0;823.1;0;0;1,996.46;0
FA 40616;11;mar-19;11;abr-19;1914;314;1;colones;2,097.00;1;-1;0;272.61;0;0;6.293.900;0
FA 40618;11;mar-19;11;abr-19;856;329;12;colones;13,530.00;1;-1;0;1,758.90;0;0;5,084.82;0
FA 40685;11;mar-19;11;abr-19;3182;382;24;colones;25,862.64;1;-1;0;0;0;0;6,385.06;0
FA 40720;11;mar-19;11;may-19;4108;321;120;colones;86,880.00;2;-1;0;10,786.15;0;0;24,399.52;0
FA 40720;11;mar-19;11;may-19;4108;326;120;colones;104,880.00;2;-1;0;13,020.85;0;0;33,679.34;0
FA 40721;11;mar-19;11;may-19;3691;321;900;colones;651,600.00;2;-1;0;80,896.14;0;0;182,996.38;0
FA 40721;11;mar-19;11;may-19;3691;329;900;colones;828,900.00;2;-1;0;102,907.94;0;0;245,997.66;0
FA 40788;11;mar-19;11;abr-19;1351;309;1;colones;12,974.50;1;-1;0;1,686.68;0;0;5,836.93;0
FA 40823;11;mar-19;11;abr-19;117;382;6;colones;6,465.66;1;-1;0;0;0;0;1,596.27;0
FA 40849;12;mar-19;12;abr-19;207;382;12;colones;12,931.32;1;-1;0;0;0;0;3,192.53;0
FA 40959;12;mar-19;12;abr-19;1365;336;20;colones;32,076.00;1;-1;0;0;0;0;18,710.33;0
FA 41164;13;mar-19;13;abr-19;2127;313;2;colones;24,408.00;1;-1;0;3,173.04;0;0;6,124.76;0
FA 41411;13;mar-19;13;abr-19;207;382;18;colones;19,396.98;1;-1;0;0;0;0;4,814.23;0
FA 41509;13;mar-19;13;abr-19;4371;309;2;colones;25,949.00;1;-1;0;3,373.37;0;0;11,673.85;0
FA 41589;14;mar-19;14;may-19;4108;341;15;colones;2,700.00;2;-1;0;0;0;0;9.648.800;0
FA 41660;14;mar-19;14;abr-19;3157;319;8;colones;10,366.40;1;-1;0;0;0;0;4,471.72;0
FA 41700;14;mar-19;14;abr-19;674;382;6;colones;6,465.66;1;-1;0;0;0;0;1,604.74;0
FA 41859;15;mar-19;15;abr-19;694;340;6;colones;1,385.67;1;-1;0;0;0;0;7.095.300;0
FA 41859;15;mar-19;15;abr-19;694;341;6;colones;1,385.67;1;-1;0;0;0;0;7.402.300;0
FA 41930;15;mar-19;15;abr-19;3923;329;12;colones;13,530.00;1;-1;0;1,758.90;0;0;5,084.82;0
FA 41930;15;mar-19;15;abr-19;3923;326;12;colones;13,134.00;1;-1;0;1,707.42;0;0;5,381.92;0
FA 41990;15;mar-19;15;may-19;3685;341;45;colones;8,100.00;2;-1;0;0;0;0;3,259.16;0
FA 41991;15;mar-19;15;may-19;3685;329;120;colones;110,520.00;2;-1;0;14,367.60;0;0;37,773.09;0
FA 41991;15;mar-19;15;may-19;3685;326;120;colones;104,880.00;2;-1;0;13,634.40;0;0;38,398.94;0
FA 41991;15;mar-19;15;may-19;3685;321;120;colones;86,880.00;2;-1;0;11,294.40;0;0;28,309.12;0
FA 42045;15;mar-19;15;abr-19;3154;340;6;colones;1,458.60;1;-1;0;0;0;0;7.824.500;0
FA 42045;15;mar-19;15;abr-19;3154;341;3;colones;729.3;1;-1;0;0;0;0;4.065.700;0
FA 42113;17;mar-19;17;abr-19;1716;308;2;colones;17,245.80;1;-1;0;2,241.95;0;0;7,340.49;0
FA 42184;18;mar-19;18;may-19;4108;341;15;colones;2,700.00;2;-1;0;0;0;0;9.648.800;0
FA 42188;18;mar-19;18;may-19;3691;326;120;colones;104,880.00;2;-1;0;13,020.85;0;0;33,679.34;0
FA 42300;18;mar-19;18;abr-19;569;382;20;colones;21,552.20;1;-1;0;0;0;0;5,349.15;0
FA 42393;19;mar-19;19;abr-19;2008;316;6;colones;14,038.20;1;-1;0;0;0;0;5,161.37;0
FA 42456;19;mar-19;19;may-19;361;309;2;colones;25,949.00;1;-1;0;3,373.37;0;0;11,673.86;0
FA 42456;19;mar-19;19;may-19;361;308;2;colones;18,249.00;1;-1;0;2,372.37;0;0;8,343.69;0
FA 42573;19;mar-19;19;abr-19;418;308;1;colones;9,124.50;1;-1;0;1,186.19;0;0;4,171.84;0
FA 42584;19;mar-19;19;abr-19;3369;344;24;colones;4,739.33;1;-1;0;0;0;0;2,319.50;0
FA 43032;21;mar-19;21;mar-19;4232;340;12;colones;2,917.20;1;-1;0;0;0;0;1,564.91;0
FA 43063;21;mar-19;21;abr-19;4079;309;1;colones;12,974.50;1;-1;0;1,686.68;0;0;5,836.93;0
FA 43116;21;mar-19;21;abr-19;3757;309;3;colones;38,923.50;1;-1;0;5,060.06;0;0;17,510.78;0
FA 43291;22;mar-19;22;mar-19;1471;348;6;colones;4,680.30;1;-1;0;608.44;0;0;-1,988.95;0
FA 43313;22;mar-19;22;abr-19;1591;382;24;colones;25,862.64;1;-1;0;0;0;0;6,418.98;0
FA 43371;22;mar-19;22;abr-19;547;340;12;colones;2,917.20;1;-1;0;0;0;0;1,564.91;0
FA 43423;22;mar-19;22;jun-19;283;339;25;colones;4,050.00;1;-1;0;0;0;0;1,236.97;0
FA 43497;23;mar-19;23;abr-19;4018;313;1;colones;12,204.00;1;-1;0;1,586.52;0;0;3,062.38;0
FA 43551;25;mar-19;25;abr-19;1351;308;2;colones;18,249.00;1;-1;0;2,372.37;0;0;8,343.69;0
FA 43797;26;mar-19;26;abr-19;957;308;3;colones;27,373.50;1;-1;0;3,558.56;0;0;12,515.54;0
FA 43806;26;mar-19;26;may-19;3688;329;180;colones;165,780.00;2;-1;0;21,551.40;0;0;56,659.63;0
FA 43806;26;mar-19;26;may-19;3688;326;180;colones;157,320.00;2;-1;0;20,451.60;0;0;57,598.42;0
FA 43806;26;mar-19;26;may-19;3688;321;180;colones;130,320.00;2;-1;0;16,941.60;0;0;42,463.68;0
FA 43807;26;mar-19;26;may-19;3692;321;120;colones;86,880.00;2;-1;0;11,294.40;0;0;28,309.12;0
FA 43807;26;mar-19;26;may-19;3692;326;120;colones;104,880.00;2;-1;0;13,634.40;0;0;38,398.94;0
FA 43807;26;mar-19;26;may-19;3692;329;120;colones;110,520.00;2;-1;0;14,367.60;0;0;37,773.09;0
FA 44169;27;mar-19;27;may-19;3688;329;180;colones;165,780.00;2;-1;0;21,551.40;0;0;56,659.63;0
FA 44169;27;mar-19;27;may-19;3688;326;179;colones;156,446.00;2;-1;0;20,337.98;0;0;57,278.43;0
FA 44169;27;mar-19;27;may-19;3688;321;180;colones;130,320.00;2;-1;0;16,941.60;0;0;42,463.68;0
FA 44210;27;mar-19;27;abr-19;3205;382;25;colones;28,550.00;1;-1;0;0;0;0;8,296.19;0
FA 44283;27;mar-19;27;abr-19;3330;340;6;colones;1,458.60;1;-1;0;0;0;0;7.824.600;0
FA 44384;27;mar-19;27;abr-19;418;308;1;colones;9,124.50;1;-1;0;1,186.19;0;0;3,784.36;0
FA 44642;28;mar-19;28;abr-19;138;382;6;colones;6,465.66;1;-1;0;0;0;0;1,604.74;0
FA 44761;29;mar-19;29;abr-19;1329;382;75;colones;81,750.00;8;-1;0;0;0;0;20,988.56;0
FA 44828;29;mar-19;29;abr-19;3706;347;2;colones;35,000.00;1;-1;0;4,550.00;0;0;8,411.20;0
FA 44871;29;mar-19;29;mar-19;3169;340;6;colones;1,385.67;1;-1;0;0;0;0;7.095.200;0
FA 45161;1;abr-19;1;jun-19;3691;329;120;colones;110,520.00;2;-1;0;13,721.06;0;0;32,799.69;0
FA 45162;1;abr-19;1;jun-19;3691;329;60;colones;55,260.00;2;-1;0;6,860.53;0;0;16,399.84;0
FA 45327;1;abr-19;1;may-19;994;340;24;colones;5,542.68;1;-1;0;0;0;0;2,838.10;0
FA 45327;1;abr-19;1;may-19;994;329;12;colones;12,853.50;1;-1;0;1,670.96;0;0;4,408.32;0
FA 45327;1;abr-19;1;may-19;994;326;12;colones;12,477.30;1;-1;0;1,622.05;0;0;4,725.22;0
FA 45349;1;abr-19;9;abr-19;1509;340;12;colones;2,883.60;1;-1;0;0;0;0;1,531.31;0
FA 45771;3;abr-19;3;may-19;2330;340;3;colones;692.84;1;-1;0;0;0;0;3.547.700;0
FA 45795;3;abr-19;3;may-19;3079;313;2;colones;27,120.00;1;-1;0;3,525.60;0;0;8,836.76;0
FA 46040;4;abr-19;4;jun-19;4108;341;15;colones;2,700.00;2;-1;0;0;0;0;9.648.900;0
